2022-06-23 07:22:18 startup archives unpack
2022-06-23 08:45:33 status not-installed libpcre2-dev:amd64 <none>
2022-06-23 08:45:33 status installed libpcre2-16-0:amd64 10.36-2
2022-06-23 08:45:33 remove libpcre2-16-0:amd64 10.36-2 <none>
2022-06-23 08:45:33 status half-configured libpcre2-16-0:amd64 10.36-2
2022-06-23 08:45:33 status half-installed libpcre2-16-0:amd64 10.36-2
2022-06-23 08:45:33 status config-files libpcre2-16-0:amd64 10.36-2
2022-06-23 08:45:33 status not-installed libpcre2-16-0:amd64 <none>
2022-06-23 08:45:33 status installed libpcre2-32-0:amd64 10.36-2
2022-06-23 08:45:33 remove libpcre2-32-0:amd64 10.36-2 <none>
2022-06-23 08:45:33 status half-configured libpcre2-32-0:amd64 10.36-2
2022-06-23 08:45:33 status half-installed libpcre2-32-0:amd64 10.36-2
2022-06-23 08:45:33 status config-files libpcre2-32-0:amd64 10.36-2
2022-06-23 08:45:33 status not-installed libpcre2-32-0:amd64 <none>
2022-06-23 08:45:33 status installed libpcre2-posix2:amd64 10.36-2
2022-06-23 08:45:33 remove libpcre2-posix2:amd64 10.36-2 <none>
2022-06-23 08:45:33 status half-configured libpcre2-posix2:amd64 10.36-2
2022-06-23 08:45:33 status half-installed libpcre2-posix2:amd64 10.36-2
2022-06-23 08:45:33 status config-files libpcre2-posix2:amd64 10.36-2
2022-06-23 08:45:33 status not-installed libpcre2-posix2:amd64 <none>
2022-06-23 08:45:33 status installed libpipeline1:amd64 1.5.3-1
2022-06-23 08:45:33 remove libpipeline1:amd64 1.5.3-1 <none>
2022-06-23 08:45:33 status half-configured libpipeline1:amd64 1.5.3-1
2022-06-23 08:45:33 status half-installed libpipeline1:amd64 1.5.3-1
2022-06-23 08:45:33 status config-files libpipeline1:amd64 1.5.3-1
2022-06-23 08:45:33 status not-installed libpipeline1:amd64 <none>
2022-06-23 08:45:33 status installed python3-minimal:amd64 3.9.2-3
2022-06-23 08:45:33 remove python3-minimal:amd64 3.9.2-3 <none>
2022-06-23 08:45:33 status half-configured python3-minimal:amd64 3.9.2-3
2022-06-23 08:45:33 status half-installed python3-minimal:amd64 3.9.2-3
2022-06-23 08:45:33 status config-files python3-minimal:amd64 3.9.2-3
2022-06-23 08:45:33 status not-installed python3-minimal:amd64 <none>
2022-06-23 08:45:33 status installed python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 remove python3.9-minimal:amd64 3.9.2-1 <none>
2022-06-23 08:45:33 status half-configured python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 status half-installed python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 status config-files python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 status installed libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 remove libpython3.9-minimal:amd64 3.9.2-1 <none>
2022-06-23 08:45:33 status half-configured libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 status half-installed libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 status config-files libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:33 status installed libsctp-dev:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 remove libsctp-dev:amd64 1.0.18+dfsg-1 <none>
2022-06-23 08:45:33 status half-configured libsctp-dev:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 status half-installed libsctp-dev:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 status config-files libsctp-dev:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 status not-installed libsctp-dev:amd64 <none>
2022-06-23 08:45:33 status installed libsctp1:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 remove libsctp1:amd64 1.0.18+dfsg-1 <none>
2022-06-23 08:45:33 status half-configured libsctp1:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 status half-installed libsctp1:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 status config-files libsctp1:amd64 1.0.18+dfsg-1
2022-06-23 08:45:33 status not-installed libsctp1:amd64 <none>
2022-06-23 08:45:33 status installed libsodium-dev:amd64 1.0.18-1
2022-06-23 08:45:34 remove libsodium-dev:amd64 1.0.18-1 <none>
2022-06-23 08:45:34 status half-configured libsodium-dev:amd64 1.0.18-1
2022-06-23 08:45:34 status half-installed libsodium-dev:amd64 1.0.18-1
2022-06-23 08:45:34 status config-files libsodium-dev:amd64 1.0.18-1
2022-06-23 08:45:34 status not-installed libsodium-dev:amd64 <none>
2022-06-23 08:45:34 status installed libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:45:34 remove libsqlite3-dev:amd64 3.34.1-3 <none>
2022-06-23 08:45:34 status half-configured libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:45:34 status half-installed libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:45:34 status config-files libsqlite3-dev:amd64 3.34.1-3
2022-06-23 08:45:34 status not-installed libsqlite3-dev:amd64 <none>
2022-06-23 08:45:34 status installed libssl-dev:amd64 1.1.1n-0+deb11u2
2022-06-23 08:45:34 remove libssl-dev:amd64 1.1.1n-0+deb11u2 <none>
2022-06-23 08:45:34 status half-configured libssl-dev:amd64 1.1.1n-0+deb11u2
2022-06-23 08:45:34 status half-installed libssl-dev:amd64 1.1.1n-0+deb11u2
2022-06-23 08:45:34 status config-files libssl-dev:amd64 1.1.1n-0+deb11u2
2022-06-23 08:45:34 status not-installed libssl-dev:amd64 <none>
2022-06-23 08:45:34 status installed libsub-override-perl:all 0.09-2
2022-06-23 08:45:34 remove libsub-override-perl:all 0.09-2 <none>
2022-06-23 08:45:34 status half-configured libsub-override-perl:all 0.09-2
2022-06-23 08:45:34 status half-installed libsub-override-perl:all 0.09-2
2022-06-23 08:45:34 status config-files libsub-override-perl:all 0.09-2
2022-06-23 08:45:34 status not-installed libsub-override-perl:all <none>
2022-06-23 08:45:34 status installed libuchardet0:amd64 0.0.7-1
2022-06-23 08:45:34 remove libuchardet0:amd64 0.0.7-1 <none>
2022-06-23 08:45:34 status half-configured libuchardet0:amd64 0.0.7-1
2022-06-23 08:45:34 status half-installed libuchardet0:amd64 0.0.7-1
2022-06-23 08:45:34 status config-files libuchardet0:amd64 0.0.7-1
2022-06-23 08:45:34 status not-installed libuchardet0:amd64 <none>
2022-06-23 08:45:34 status installed sensible-utils:all 0.0.14
2022-06-23 08:45:34 remove sensible-utils:all 0.0.14 <none>
2022-06-23 08:45:34 status half-configured sensible-utils:all 0.0.14
2022-06-23 08:45:34 status half-installed sensible-utils:all 0.0.14
2022-06-23 08:45:34 status config-files sensible-utils:all 0.0.14
2022-06-23 08:45:34 status not-installed sensible-utils:all <none>
2022-06-23 08:45:34 status installed uuid-dev:amd64 2.36.1-8+deb11u1
2022-06-23 08:45:34 remove uuid-dev:amd64 2.36.1-8+deb11u1 <none>
2022-06-23 08:45:34 status half-configured uuid-dev:amd64 2.36.1-8+deb11u1
2022-06-23 08:45:34 status half-installed uuid-dev:amd64 2.36.1-8+deb11u1
2022-06-23 08:45:34 status config-files uuid-dev:amd64 2.36.1-8+deb11u1
2022-06-23 08:45:34 status not-installed uuid-dev:amd64 <none>
2022-06-23 08:45:34 status installed zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:45:34 remove zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1 <none>
2022-06-23 08:45:34 status half-configured zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:45:34 status half-installed zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:45:34 status config-files zlib1g-dev:amd64 1:1.2.11.dfsg-2+deb11u1
2022-06-23 08:45:34 status not-installed zlib1g-dev:amd64 <none>
2022-06-23 08:45:34 remove dh-autoreconf:all 20 <none>
2022-06-23 08:45:34 status half-configured dh-autoreconf:all 20
2022-06-23 08:45:34 status half-installed dh-autoreconf:all 20
2022-06-23 08:45:34 status config-files dh-autoreconf:all 20
2022-06-23 08:45:34 status not-installed dh-autoreconf:all <none>
2022-06-23 08:45:34 remove automake:all 1:1.16.3-2 <none>
2022-06-23 08:45:34 status half-configured automake:all 1:1.16.3-2
2022-06-23 08:45:34 status half-installed automake:all 1:1.16.3-2
2022-06-23 08:45:34 status config-files automake:all 1:1.16.3-2
2022-06-23 08:45:34 status not-installed automake:all <none>
2022-06-23 08:45:34 remove autopoint:all 0.21-4 <none>
2022-06-23 08:45:34 status half-configured autopoint:all 0.21-4
2022-06-23 08:45:34 status half-installed autopoint:all 0.21-4
2022-06-23 08:45:34 status config-files autopoint:all 0.21-4
2022-06-23 08:45:34 status not-installed autopoint:all <none>
2022-06-23 08:45:34 remove libtool:all 2.4.6-15 <none>
2022-06-23 08:45:34 status half-configured libtool:all 2.4.6-15
2022-06-23 08:45:34 status half-installed libtool:all 2.4.6-15
2022-06-23 08:45:34 status config-files libtool:all 2.4.6-15
2022-06-23 08:45:34 status not-installed libtool:all <none>
2022-06-23 08:45:34 remove autotools-dev:all 20180224.1+nmu1 <none>
2022-06-23 08:45:34 status half-configured autotools-dev:all 20180224.1+nmu1
2022-06-23 08:45:34 status half-installed autotools-dev:all 20180224.1+nmu1
2022-06-23 08:45:34 status config-files autotools-dev:all 20180224.1+nmu1
2022-06-23 08:45:34 status not-installed autotools-dev:all <none>
2022-06-23 08:45:34 remove libdebhelper-perl:all 13.3.4 <none>
2022-06-23 08:45:34 status half-configured libdebhelper-perl:all 13.3.4
2022-06-23 08:45:34 status half-installed libdebhelper-perl:all 13.3.4
2022-06-23 08:45:34 status config-files libdebhelper-perl:all 13.3.4
2022-06-23 08:45:34 status not-installed libdebhelper-perl:all <none>
2022-06-23 08:45:34 startup packages configure
2022-06-23 08:45:34 trigproc mailcap:all 3.69 <none>
2022-06-23 08:45:34 status half-configured mailcap:all 3.69
2022-06-23 08:45:34 status installed mailcap:all 3.69
2022-06-23 08:45:34 trigproc libc-bin:amd64 2.31-13+deb11u3 <none>
2022-06-23 08:45:34 status half-configured libc-bin:amd64 2.31-13+deb11u3
2022-06-23 08:45:34 status installed libc-bin:amd64 2.31-13+deb11u3
2022-06-23 08:45:34 startup packages purge
2022-06-23 08:45:34 purge libpython3.9-minimal:amd64 3.9.2-1 <none>
2022-06-23 08:45:34 status config-files libpython3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:34 status not-installed libpython3.9-minimal:amd64 <none>
2022-06-23 08:45:34 purge python3:amd64 3.9.2-3 <none>
2022-06-23 08:45:34 status config-files python3:amd64 3.9.2-3
2022-06-23 08:45:34 status not-installed python3:amd64 <none>
2022-06-23 08:45:34 purge man-db:amd64 2.9.4-2 <none>
2022-06-23 08:45:34 status config-files man-db:amd64 2.9.4-2
2022-06-23 08:45:34 status not-installed man-db:amd64 <none>
2022-06-23 08:45:34 purge groff-base:amd64 1.22.4-6 <none>
2022-06-23 08:45:34 status config-files groff-base:amd64 1.22.4-6
2022-06-23 08:45:35 status not-installed groff-base:amd64 <none>
2022-06-23 08:45:35 purge python3.9-minimal:amd64 3.9.2-1 <none>
2022-06-23 08:45:35 status config-files python3.9-minimal:amd64 3.9.2-1
2022-06-23 08:45:35 status not-installed python3.9-minimal:amd64 <none>
2022-06-23 08:45:35 startup packages configure
2022-06-24 01:56:25 startup archives unpack
2022-06-24 01:56:25 install poppler-data:all <none> 0.4.10-1
2022-06-24 01:56:25 status half-installed poppler-data:all 0.4.10-1
2022-06-24 01:56:25 status unpacked poppler-data:all 0.4.10-1
2022-06-24 01:56:25 install sensible-utils:all <none> 0.0.14
2022-06-24 01:56:25 status half-installed sensible-utils:all 0.0.14
2022-06-24 01:56:25 status triggers-pending mailcap:all 3.69
2022-06-24 01:56:25 status unpacked sensible-utils:all 0.0.14
2022-06-24 01:56:25 install ucf:all <none> 3.0043
2022-06-24 01:56:25 status half-installed ucf:all 3.0043
2022-06-24 01:56:25 status unpacked ucf:all 3.0043
2022-06-24 01:56:25 install fonts-urw-base35:all <none> 20200910-1
2022-06-24 01:56:25 status half-installed fonts-urw-base35:all 20200910-1
2022-06-24 01:56:25 status unpacked fonts-urw-base35:all 20200910-1
2022-06-24 01:56:25 install fontconfig-config:all <none> 2.13.1-4.2
2022-06-24 01:56:25 status half-installed fontconfig-config:all 2.13.1-4.2
2022-06-24 01:56:25 status unpacked fontconfig-config:all 2.13.1-4.2
2022-06-24 01:56:25 install libgs9-common:all <none> 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:25 status half-installed libgs9-common:all 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:26 status unpacked libgs9-common:all 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:26 install libavahi-common-data:amd64 <none> 0.8-5
2022-06-24 01:56:26 status half-installed libavahi-common-data:amd64 0.8-5
2022-06-24 01:56:26 status unpacked libavahi-common-data:amd64 0.8-5
2022-06-24 01:56:26 install libavahi-common3:amd64 <none> 0.8-5
2022-06-24 01:56:26 status triggers-pending libc-bin:amd64 2.31-13+deb11u3
2022-06-24 01:56:26 status half-installed libavahi-common3:amd64 0.8-5
2022-06-24 01:56:26 status unpacked libavahi-common3:amd64 0.8-5
2022-06-24 01:56:26 install libdbus-1-3:amd64 <none> 1.12.20-2
2022-06-24 01:56:26 status half-installed libdbus-1-3:amd64 1.12.20-2
2022-06-24 01:56:26 status unpacked libdbus-1-3:amd64 1.12.20-2
2022-06-24 01:56:26 install libavahi-client3:amd64 <none> 0.8-5
2022-06-24 01:56:26 status half-installed libavahi-client3:amd64 0.8-5
2022-06-24 01:56:26 status unpacked libavahi-client3:amd64 0.8-5
2022-06-24 01:56:26 install libcups2:amd64 <none> 2.3.3op2-3+deb11u2
2022-06-24 01:56:26 status half-installed libcups2:amd64 2.3.3op2-3+deb11u2
2022-06-24 01:56:26 status unpacked libcups2:amd64 2.3.3op2-3+deb11u2
2022-06-24 01:56:26 install libpng16-16:amd64 <none> 1.6.37-3
2022-06-24 01:56:26 status half-installed libpng16-16:amd64 1.6.37-3
2022-06-24 01:56:26 status unpacked libpng16-16:amd64 1.6.37-3
2022-06-24 01:56:26 install libfreetype6:amd64 <none> 2.10.4+dfsg-1
2022-06-24 01:56:26 status half-installed libfreetype6:amd64 2.10.4+dfsg-1
2022-06-24 01:56:26 status unpacked libfreetype6:amd64 2.10.4+dfsg-1
2022-06-24 01:56:26 install libfontconfig1:amd64 <none> 2.13.1-4.2
2022-06-24 01:56:26 status half-installed libfontconfig1:amd64 2.13.1-4.2
2022-06-24 01:56:26 status unpacked libfontconfig1:amd64 2.13.1-4.2
2022-06-24 01:56:26 install libidn11:amd64 <none> 1.33-3
2022-06-24 01:56:26 status half-installed libidn11:amd64 1.33-3
2022-06-24 01:56:26 status unpacked libidn11:amd64 1.33-3
2022-06-24 01:56:26 install libijs-0.35:amd64 <none> 0.35-15
2022-06-24 01:56:26 status half-installed libijs-0.35:amd64 0.35-15
2022-06-24 01:56:26 status unpacked libijs-0.35:amd64 0.35-15
2022-06-24 01:56:26 install libjbig2dec0:amd64 <none> 0.19-2
2022-06-24 01:56:26 status half-installed libjbig2dec0:amd64 0.19-2
2022-06-24 01:56:26 status unpacked libjbig2dec0:amd64 0.19-2
2022-06-24 01:56:26 install libjpeg62-turbo:amd64 <none> 1:2.0.6-4
2022-06-24 01:56:26 status half-installed libjpeg62-turbo:amd64 1:2.0.6-4
2022-06-24 01:56:26 status unpacked libjpeg62-turbo:amd64 1:2.0.6-4
2022-06-24 01:56:26 install liblcms2-2:amd64 <none> 2.12~rc1-2
2022-06-24 01:56:26 status half-installed liblcms2-2:amd64 2.12~rc1-2
2022-06-24 01:56:26 status unpacked liblcms2-2:amd64 2.12~rc1-2
2022-06-24 01:56:26 install libopenjp2-7:amd64 <none> 2.4.0-3
2022-06-24 01:56:26 status half-installed libopenjp2-7:amd64 2.4.0-3
2022-06-24 01:56:26 status unpacked libopenjp2-7:amd64 2.4.0-3
2022-06-24 01:56:26 install libpaper1:amd64 <none> 1.1.28+b1
2022-06-24 01:56:26 status half-installed libpaper1:amd64 1.1.28+b1
2022-06-24 01:56:26 status unpacked libpaper1:amd64 1.1.28+b1
2022-06-24 01:56:26 install libdeflate0:amd64 <none> 1.7-1
2022-06-24 01:56:26 status half-installed libdeflate0:amd64 1.7-1
2022-06-24 01:56:26 status unpacked libdeflate0:amd64 1.7-1
2022-06-24 01:56:26 install libjbig0:amd64 <none> 2.1-3.1+b2
2022-06-24 01:56:26 status half-installed libjbig0:amd64 2.1-3.1+b2
2022-06-24 01:56:26 status unpacked libjbig0:amd64 2.1-3.1+b2
2022-06-24 01:56:26 install libwebp6:amd64 <none> 0.6.1-2.1
2022-06-24 01:56:26 status half-installed libwebp6:amd64 0.6.1-2.1
2022-06-24 01:56:26 status unpacked libwebp6:amd64 0.6.1-2.1
2022-06-24 01:56:26 install libtiff5:amd64 <none> 4.2.0-1+deb11u1
2022-06-24 01:56:26 status half-installed libtiff5:amd64 4.2.0-1+deb11u1
2022-06-24 01:56:26 status unpacked libtiff5:amd64 4.2.0-1+deb11u1
2022-06-24 01:56:27 install libgs9:amd64 <none> 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 status half-installed libgs9:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 status unpacked libgs9:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 install ghostscript:amd64 <none> 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 status half-installed ghostscript:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 status unpacked ghostscript:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 startup packages configure
2022-06-24 01:56:27 configure liblcms2-2:amd64 2.12~rc1-2 <none>
2022-06-24 01:56:27 status unpacked liblcms2-2:amd64 2.12~rc1-2
2022-06-24 01:56:27 status half-configured liblcms2-2:amd64 2.12~rc1-2
2022-06-24 01:56:27 status installed liblcms2-2:amd64 2.12~rc1-2
2022-06-24 01:56:27 configure libijs-0.35:amd64 0.35-15 <none>
2022-06-24 01:56:27 status unpacked libijs-0.35:amd64 0.35-15
2022-06-24 01:56:27 status half-configured libijs-0.35:amd64 0.35-15
2022-06-24 01:56:27 status installed libijs-0.35:amd64 0.35-15
2022-06-24 01:56:27 configure libdeflate0:amd64 1.7-1 <none>
2022-06-24 01:56:27 status unpacked libdeflate0:amd64 1.7-1
2022-06-24 01:56:27 status half-configured libdeflate0:amd64 1.7-1
2022-06-24 01:56:27 status installed libdeflate0:amd64 1.7-1
2022-06-24 01:56:27 configure fonts-urw-base35:all 20200910-1 <none>
2022-06-24 01:56:27 status unpacked fonts-urw-base35:all 20200910-1
2022-06-24 01:56:27 status half-configured fonts-urw-base35:all 20200910-1
2022-06-24 01:56:27 status installed fonts-urw-base35:all 20200910-1
2022-06-24 01:56:27 configure libjbig0:amd64 2.1-3.1+b2 <none>
2022-06-24 01:56:27 status unpacked libjbig0:amd64 2.1-3.1+b2
2022-06-24 01:56:27 status half-configured libjbig0:amd64 2.1-3.1+b2
2022-06-24 01:56:27 status installed libjbig0:amd64 2.1-3.1+b2
2022-06-24 01:56:27 configure poppler-data:all 0.4.10-1 <none>
2022-06-24 01:56:27 status unpacked poppler-data:all 0.4.10-1
2022-06-24 01:56:27 status half-configured poppler-data:all 0.4.10-1
2022-06-24 01:56:27 status installed poppler-data:all 0.4.10-1
2022-06-24 01:56:27 configure libjpeg62-turbo:amd64 1:2.0.6-4 <none>
2022-06-24 01:56:27 status unpacked libjpeg62-turbo:amd64 1:2.0.6-4
2022-06-24 01:56:27 status half-configured libjpeg62-turbo:amd64 1:2.0.6-4
2022-06-24 01:56:27 status installed libjpeg62-turbo:amd64 1:2.0.6-4
2022-06-24 01:56:27 configure libjbig2dec0:amd64 0.19-2 <none>
2022-06-24 01:56:27 status unpacked libjbig2dec0:amd64 0.19-2
2022-06-24 01:56:27 status half-configured libjbig2dec0:amd64 0.19-2
2022-06-24 01:56:27 status installed libjbig2dec0:amd64 0.19-2
2022-06-24 01:56:27 configure libidn11:amd64 1.33-3 <none>
2022-06-24 01:56:27 status unpacked libidn11:amd64 1.33-3
2022-06-24 01:56:27 status half-configured libidn11:amd64 1.33-3
2022-06-24 01:56:27 status installed libidn11:amd64 1.33-3
2022-06-24 01:56:27 configure libavahi-common-data:amd64 0.8-5 <none>
2022-06-24 01:56:27 status unpacked libavahi-common-data:amd64 0.8-5
2022-06-24 01:56:27 status half-configured libavahi-common-data:amd64 0.8-5
2022-06-24 01:56:27 status installed libavahi-common-data:amd64 0.8-5
2022-06-24 01:56:27 configure libdbus-1-3:amd64 1.12.20-2 <none>
2022-06-24 01:56:27 status unpacked libdbus-1-3:amd64 1.12.20-2
2022-06-24 01:56:27 status half-configured libdbus-1-3:amd64 1.12.20-2
2022-06-24 01:56:27 status installed libdbus-1-3:amd64 1.12.20-2
2022-06-24 01:56:27 configure libpng16-16:amd64 1.6.37-3 <none>
2022-06-24 01:56:27 status unpacked libpng16-16:amd64 1.6.37-3
2022-06-24 01:56:27 status half-configured libpng16-16:amd64 1.6.37-3
2022-06-24 01:56:27 status installed libpng16-16:amd64 1.6.37-3
2022-06-24 01:56:27 configure libwebp6:amd64 0.6.1-2.1 <none>
2022-06-24 01:56:27 status unpacked libwebp6:amd64 0.6.1-2.1
2022-06-24 01:56:27 status half-configured libwebp6:amd64 0.6.1-2.1
2022-06-24 01:56:27 status installed libwebp6:amd64 0.6.1-2.1
2022-06-24 01:56:27 configure sensible-utils:all 0.0.14 <none>
2022-06-24 01:56:27 status unpacked sensible-utils:all 0.0.14
2022-06-24 01:56:27 status half-configured sensible-utils:all 0.0.14
2022-06-24 01:56:27 status installed sensible-utils:all 0.0.14
2022-06-24 01:56:27 configure libopenjp2-7:amd64 2.4.0-3 <none>
2022-06-24 01:56:27 status unpacked libopenjp2-7:amd64 2.4.0-3
2022-06-24 01:56:27 status half-configured libopenjp2-7:amd64 2.4.0-3
2022-06-24 01:56:27 status installed libopenjp2-7:amd64 2.4.0-3
2022-06-24 01:56:27 configure libtiff5:amd64 4.2.0-1+deb11u1 <none>
2022-06-24 01:56:27 status unpacked libtiff5:amd64 4.2.0-1+deb11u1
2022-06-24 01:56:27 status half-configured libtiff5:amd64 4.2.0-1+deb11u1
2022-06-24 01:56:27 status installed libtiff5:amd64 4.2.0-1+deb11u1
2022-06-24 01:56:27 configure libgs9-common:all 9.53.3~dfsg-7+deb11u2 <none>
2022-06-24 01:56:27 status unpacked libgs9-common:all 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 status half-configured libgs9-common:all 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 status installed libgs9-common:all 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:27 configure libavahi-common3:amd64 0.8-5 <none>
2022-06-24 01:56:27 status unpacked libavahi-common3:amd64 0.8-5
2022-06-24 01:56:27 status half-configured libavahi-common3:amd64 0.8-5
2022-06-24 01:56:27 status installed libavahi-common3:amd64 0.8-5
2022-06-24 01:56:27 configure libfreetype6:amd64 2.10.4+dfsg-1 <none>
2022-06-24 01:56:27 status unpacked libfreetype6:amd64 2.10.4+dfsg-1
2022-06-24 01:56:27 status half-configured libfreetype6:amd64 2.10.4+dfsg-1
2022-06-24 01:56:27 status installed libfreetype6:amd64 2.10.4+dfsg-1
2022-06-24 01:56:27 configure ucf:all 3.0043 <none>
2022-06-24 01:56:27 status unpacked ucf:all 3.0043
2022-06-24 01:56:27 status half-configured ucf:all 3.0043
2022-06-24 01:56:27 status installed ucf:all 3.0043
2022-06-24 01:56:27 configure libavahi-client3:amd64 0.8-5 <none>
2022-06-24 01:56:27 status unpacked libavahi-client3:amd64 0.8-5
2022-06-24 01:56:27 status half-configured libavahi-client3:amd64 0.8-5
2022-06-24 01:56:27 status installed libavahi-client3:amd64 0.8-5
2022-06-24 01:56:27 configure libpaper1:amd64 1.1.28+b1 <none>
2022-06-24 01:56:27 status unpacked libpaper1:amd64 1.1.28+b1
2022-06-24 01:56:27 status half-configured libpaper1:amd64 1.1.28+b1
2022-06-24 01:56:27 status installed libpaper1:amd64 1.1.28+b1
2022-06-24 01:56:27 configure fontconfig-config:all 2.13.1-4.2 <none>
2022-06-24 01:56:27 status unpacked fontconfig-config:all 2.13.1-4.2
2022-06-24 01:56:27 status half-configured fontconfig-config:all 2.13.1-4.2
2022-06-24 01:56:28 status installed fontconfig-config:all 2.13.1-4.2
2022-06-24 01:56:28 configure libcups2:amd64 2.3.3op2-3+deb11u2 <none>
2022-06-24 01:56:28 status unpacked libcups2:amd64 2.3.3op2-3+deb11u2
2022-06-24 01:56:28 status half-configured libcups2:amd64 2.3.3op2-3+deb11u2
2022-06-24 01:56:28 status installed libcups2:amd64 2.3.3op2-3+deb11u2
2022-06-24 01:56:28 configure libfontconfig1:amd64 2.13.1-4.2 <none>
2022-06-24 01:56:28 status unpacked libfontconfig1:amd64 2.13.1-4.2
2022-06-24 01:56:28 status half-configured libfontconfig1:amd64 2.13.1-4.2
2022-06-24 01:56:28 status installed libfontconfig1:amd64 2.13.1-4.2
2022-06-24 01:56:28 configure libgs9:amd64 9.53.3~dfsg-7+deb11u2 <none>
2022-06-24 01:56:28 status unpacked libgs9:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:28 status half-configured libgs9:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:28 status installed libgs9:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:28 configure ghostscript:amd64 9.53.3~dfsg-7+deb11u2 <none>
2022-06-24 01:56:28 status unpacked ghostscript:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:28 status half-configured ghostscript:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:28 status installed ghostscript:amd64 9.53.3~dfsg-7+deb11u2
2022-06-24 01:56:28 trigproc libc-bin:amd64 2.31-13+deb11u3 <none>
2022-06-24 01:56:28 status half-configured libc-bin:amd64 2.31-13+deb11u3
2022-06-24 01:56:28 status installed libc-bin:amd64 2.31-13+deb11u3
2022-06-24 01:56:28 trigproc mailcap:all 3.69 <none>
2022-06-24 01:56:28 status half-configured mailcap:all 3.69
2022-06-24 01:56:28 status installed mailcap:all 3.69
